"domain_1"	"domain_2"	"slot_1"	"slot_2"	"value"
"Events_1"	"Flights_2"	"event_location"	"fare"	"n"
"Events_1"	"Flights_2"	"event_location"	"is_redeye"	"n"
"Events_1"	"Flights_2"	"event_location"	"airlines"	"n"
"Events_1"	"Flights_2"	"address_of_location"	"passengers"	"n"
"Events_1"	"Flights_2"	"address_of_location"	"seating_class"	"n"
"Events_1"	"Flights_2"	"address_of_location"	"origin"	"n"
"Events_1"	"Flights_2"	"address_of_location"	"destination"	"n"
"Events_1"	"Flights_2"	"address_of_location"	"origin_airport"	"n"
"Events_1"	"Flights_2"	"address_of_location"	"destination_airport"	"n"
"Events_1"	"Flights_2"	"address_of_location"	"departure_date"	"n"
"Events_1"	"Flights_2"	"address_of_location"	"return_date"	"n"
"Events_1"	"Flights_2"	"address_of_location"	"number_stops"	"n"
"Events_1"	"Flights_2"	"address_of_location"	"outbound_departure_time"	"n"
"Events_1"	"Flights_2"	"address_of_location"	"outbound_arrival_time"	"n"
"Events_1"	"Flights_2"	"address_of_location"	"inbound_arrival_time"	"n"
"Events_1"	"Flights_2"	"address_of_location"	"inbound_departure_time"	"n"
"Events_1"	"Flights_2"	"address_of_location"	"fare"	"n"
"Events_1"	"Flights_2"	"address_of_location"	"is_redeye"	"n"
"Events_1"	"Flights_2"	"address_of_location"	"airlines"	"n"
"Events_2"	"RentalCars_2"	"event_type"	"car_type"	"n"
"Events_2"	"RentalCars_2"	"event_type"	"car_name"	"n"
"Events_2"	"RentalCars_2"	"event_type"	"pickup_location"	"n"
"Events_2"	"RentalCars_2"	"event_type"	"pickup_date"	"n"
"Events_2"	"RentalCars_2"	"event_type"	"pickup_time"	"n"
"Events_2"	"RentalCars_2"	"event_type"	"pickup_city"	"n"
"Events_2"	"RentalCars_2"	"event_type"	"dropoff_date"	"n"
"Events_2"	"RentalCars_2"	"event_type"	"total_price"	"n"
"Events_2"	"RentalCars_2"	"category"	"car_type"	"n"
"Events_2"	"RentalCars_2"	"category"	"car_name"	"n"
"Events_2"	"RentalCars_2"	"category"	"pickup_location"	"n"
"Events_2"	"RentalCars_2"	"category"	"pickup_date"	"n"
"Events_2"	"RentalCars_2"	"category"	"pickup_time"	"n"
"Events_2"	"RentalCars_2"	"category"	"pickup_city"	"n"
"Events_2"	"RentalCars_2"	"category"	"dropoff_date"	"n"
"Events_2"	"RentalCars_2"	"category"	"total_price"	"n"
"Events_2"	"RentalCars_2"	"event_name"	"car_type"	"n"
"Events_2"	"RentalCars_2"	"event_name"	"car_name"	"n"
"Events_2"	"RentalCars_2"	"event_name"	"pickup_location"	"n"
"Events_2"	"RentalCars_2"	"event_name"	"pickup_date"	"n"
"Events_2"	"RentalCars_2"	"event_name"	"pickup_time"	"n"
"Events_2"	"RentalCars_2"	"event_name"	"pickup_city"	"n"
"Events_2"	"RentalCars_2"	"event_name"	"dropoff_date"	"n"
"Events_2"	"RentalCars_2"	"event_name"	"total_price"	"n"
"Events_2"	"RentalCars_2"	"date"	"car_type"	"n"
"Events_2"	"RentalCars_2"	"date"	"car_name"	"n"
"Events_2"	"RentalCars_2"	"date"	"pickup_location"	"n"
"Events_2"	"RentalCars_2"	"date"	"pickup_date"	"y"
"Events_2"	"RentalCars_2"	"date"	"pickup_time"	"n"
"Events_2"	"RentalCars_2"	"date"	"pickup_city"	"n"
"Events_2"	"RentalCars_2"	"date"	"dropoff_date"	"n"
"Events_2"	"RentalCars_2"	"date"	"total_price"	"n"
"Events_2"	"RentalCars_2"	"time"	"car_type"	"n"
"Events_2"	"RentalCars_2"	"time"	"car_name"	"n"
"Events_2"	"RentalCars_2"	"time"	"pickup_location"	"n"
"Events_2"	"RentalCars_2"	"time"	"pickup_date"	"n"
"Events_2"	"RentalCars_2"	"time"	"pickup_time"	"n"
"Events_2"	"RentalCars_2"	"time"	"pickup_city"	"n"
"Events_2"	"RentalCars_2"	"time"	"dropoff_date"	"n"
"Events_2"	"RentalCars_2"	"time"	"total_price"	"n"
"Events_2"	"RentalCars_2"	"number_of_tickets"	"car_type"	"n"
"Events_2"	"RentalCars_2"	"number_of_tickets"	"car_name"	"n"
"Events_2"	"RentalCars_2"	"number_of_tickets"	"pickup_location"	"n"
"Events_2"	"RentalCars_2"	"number_of_tickets"	"pickup_date"	"n"
"Events_2"	"RentalCars_2"	"number_of_tickets"	"pickup_time"	"n"
"Events_2"	"RentalCars_2"	"number_of_tickets"	"pickup_city"	"n"
"Events_2"	"RentalCars_2"	"number_of_tickets"	"dropoff_date"	"n"
"Events_2"	"RentalCars_2"	"number_of_tickets"	"total_price"	"n"
"Events_2"	"RentalCars_2"	"city"	"car_type"	"n"
"Events_2"	"RentalCars_2"	"city"	"car_name"	"n"
"Events_2"	"RentalCars_2"	"city"	"pickup_location"	"n"
"Events_2"	"RentalCars_2"	"city"	"pickup_date"	"n"
"Events_2"	"RentalCars_2"	"city"	"pickup_time"	"n"
"Events_2"	"RentalCars_2"	"city"	"pickup_city"	"n"
"Events_2"	"RentalCars_2"	"city"	"dropoff_date"	"n"
"Events_2"	"RentalCars_2"	"city"	"total_price"	"n"
"Events_2"	"RentalCars_2"	"venue"	"car_type"	"n"
"Events_2"	"RentalCars_2"	"venue"	"car_name"	"n"
"Events_2"	"RentalCars_2"	"venue"	"pickup_location"	"n"
"Events_2"	"RentalCars_2"	"venue"	"pickup_date"	"n"
"Events_2"	"RentalCars_2"	"venue"	"pickup_time"	"n"
"Events_2"	"RentalCars_2"	"venue"	"pickup_city"	"n"
"Events_2"	"RentalCars_2"	"venue"	"dropoff_date"	"n"
"Events_2"	"RentalCars_2"	"venue"	"total_price"	"n"
"Events_2"	"RentalCars_2"	"venue_address"	"car_type"	"n"
"Events_2"	"RentalCars_2"	"venue_address"	"car_name"	"n"
"Events_2"	"RentalCars_2"	"venue_address"	"pickup_location"	"n"
"Events_2"	"RentalCars_2"	"venue_address"	"pickup_date"	"n"
"Events_2"	"RentalCars_2"	"venue_address"	"pickup_time"	"n"
"Events_2"	"RentalCars_2"	"venue_address"	"pickup_city"	"n"
"Events_2"	"RentalCars_2"	"venue_address"	"dropoff_date"	"n"
"Events_2"	"RentalCars_2"	"venue_address"	"total_price"	"n"
"Events_1"	"Music_1"	"category"	"song_name"	"n"
"Events_1"	"Music_1"	"category"	"artist"	"n"
"Events_1"	"Music_1"	"category"	"album"	"n"
"Events_1"	"Music_1"	"category"	"genre"	"n"
"Events_1"	"Music_1"	"category"	"year"	"n"
"Events_1"	"Music_1"	"category"	"playback_device"	"n"
"Events_1"	"Music_1"	"subcategory"	"song_name"	"n"
"Events_1"	"Music_1"	"subcategory"	"artist"	"n"
"Events_1"	"Music_1"	"subcategory"	"album"	"n"
"Events_1"	"Music_1"	"subcategory"	"genre"	"n"
"Events_1"	"Music_1"	"subcategory"	"year"	"n"
"Events_1"	"Music_1"	"subcategory"	"playback_device"	"n"
"Events_1"	"Music_1"	"event_name"	"song_name"	"n"
"Events_1"	"Music_1"	"event_name"	"artist"	"n"
"Events_1"	"Music_1"	"event_name"	"album"	"n"
"Events_1"	"Music_1"	"event_name"	"genre"	"n"
"Events_1"	"Music_1"	"event_name"	"year"	"n"
"Events_1"	"Music_1"	"event_name"	"playback_device"	"n"
"Events_1"	"Music_1"	"date"	"song_name"	"n"
"Events_1"	"Music_1"	"date"	"artist"	"n"
"Events_1"	"Music_1"	"date"	"album"	"n"
"Events_1"	"Music_1"	"date"	"genre"	"n"
"Events_1"	"Music_1"	"date"	"year"	"n"
"Events_1"	"Music_1"	"date"	"playback_device"	"n"
"Events_1"	"Music_1"	"time"	"song_name"	"n"
"Events_1"	"Music_1"	"time"	"artist"	"n"
"Events_1"	"Music_1"	"time"	"album"	"n"
"Events_1"	"Music_1"	"time"	"genre"	"n"
"Events_1"	"Music_1"	"time"	"year"	"n"
"Events_1"	"Music_1"	"time"	"playback_device"	"n"
"Events_1"	"Music_1"	"number_of_seats"	"song_name"	"n"
"Events_1"	"Music_1"	"number_of_seats"	"artist"	"n"
"Events_1"	"Music_1"	"number_of_seats"	"album"	"n"
"Events_1"	"Music_1"	"number_of_seats"	"genre"	"n"
"Events_1"	"Music_1"	"number_of_seats"	"year"	"n"
"Events_1"	"Music_1"	"number_of_seats"	"playback_device"	"n"
"Events_1"	"Music_1"	"city_of_event"	"song_name"	"n"
"Events_1"	"Music_1"	"city_of_event"	"artist"	"n"
"Events_1"	"Music_1"	"city_of_event"	"album"	"n"
"Events_1"	"Music_1"	"city_of_event"	"genre"	"n"
"Events_1"	"Music_1"	"city_of_event"	"year"	"n"
"Events_1"	"Music_1"	"city_of_event"	"playback_device"	"n"
"Events_1"	"Music_1"	"event_location"	"song_name"	"n"
"Events_1"	"Music_1"	"event_location"	"artist"	"n"
"Events_1"	"Music_1"	"event_location"	"album"	"n"
"Events_1"	"Music_1"	"event_location"	"genre"	"n"
"Events_1"	"Music_1"	"event_location"	"year"	"n"
"Events_1"	"Music_1"	"event_location"	"playback_device"	"n"
"Events_1"	"Music_1"	"address_of_location"	"song_name"	"n"
"Events_1"	"Music_1"	"address_of_location"	"artist"	"n"
"Events_1"	"Music_1"	"address_of_location"	"album"	"n"
"Events_1"	"Music_1"	"address_of_location"	"genre"	"n"
"Events_1"	"Music_1"	"address_of_location"	"year"	"n"
"Events_1"	"Music_1"	"address_of_location"	"playback_device"	"n"
"Events_1"	"RentalCars_1"	"category"	"type"	"n"
"Events_1"	"RentalCars_1"	"category"	"car_name"	"n"
"Events_1"	"RentalCars_1"	"category"	"pickup_location"	"n"
"Events_1"	"RentalCars_1"	"category"	"pickup_date"	"n"
"Events_1"	"RentalCars_1"	"category"	"pickup_time"	"n"
"Events_1"	"RentalCars_1"	"category"	"pickup_city"	"n"
"Events_1"	"RentalCars_1"	"category"	"dropoff_date"	"n"
"Events_1"	"RentalCars_1"	"category"	"total_price"	"n"
"Events_1"	"RentalCars_1"	"subcategory"	"type"	"n"
"Events_1"	"RentalCars_1"	"subcategory"	"car_name"	"n"
"Events_1"	"RentalCars_1"	"subcategory"	"pickup_location"	"n"
"Events_1"	"RentalCars_1"	"subcategory"	"pickup_date"	"n"
"Events_1"	"RentalCars_1"	"subcategory"	"pickup_time"	"n"
"Events_1"	"RentalCars_1"	"subcategory"	"pickup_city"	"n"
"Events_1"	"RentalCars_1"	"subcategory"	"dropoff_date"	"n"
"Events_1"	"RentalCars_1"	"subcategory"	"total_price"	"n"
"Events_1"	"RentalCars_1"	"event_name"	"type"	"n"
"Events_1"	"RentalCars_1"	"event_name"	"car_name"	"n"
"Events_1"	"RentalCars_1"	"event_name"	"pickup_location"	"n"
"Events_1"	"RentalCars_1"	"event_name"	"pickup_date"	"n"
"Events_1"	"RentalCars_1"	"event_name"	"pickup_time"	"n"
"Events_1"	"RentalCars_1"	"event_name"	"pickup_city"	"n"
"Events_1"	"RentalCars_1"	"event_name"	"dropoff_date"	"n"
"Events_1"	"RentalCars_1"	"event_name"	"total_price"	"n"
"Events_1"	"RentalCars_1"	"date"	"type"	"n"
"Events_1"	"RentalCars_1"	"date"	"car_name"	"n"
"Events_1"	"RentalCars_1"	"date"	"pickup_location"	"n"
"Events_1"	"RentalCars_1"	"date"	"pickup_date"	"y"
"Events_1"	"RentalCars_1"	"date"	"pickup_time"	"n"
"Events_1"	"RentalCars_1"	"date"	"pickup_city"	"n"
"Events_1"	"RentalCars_1"	"date"	"dropoff_date"	"n"
"Events_1"	"RentalCars_1"	"date"	"total_price"	"n"
"Events_1"	"RentalCars_1"	"time"	"type"	"n"
"Events_1"	"RentalCars_1"	"time"	"car_name"	"n"
"Events_1"	"RentalCars_1"	"time"	"pickup_location"	"n"
"Events_1"	"RentalCars_1"	"time"	"pickup_date"	"n"
"Events_1"	"RentalCars_1"	"time"	"pickup_time"	"n"
"Events_1"	"RentalCars_1"	"time"	"pickup_city"	"n"
"Events_1"	"RentalCars_1"	"time"	"dropoff_date"	"n"
"Events_1"	"RentalCars_1"	"time"	"total_price"	"n"
"Events_1"	"RentalCars_1"	"number_of_seats"	"type"	"n"
"Events_1"	"RentalCars_1"	"number_of_seats"	"car_name"	"n"
"Events_1"	"RentalCars_1"	"number_of_seats"	"pickup_location"	"n"
"Events_1"	"RentalCars_1"	"number_of_seats"	"pickup_date"	"n"
"Events_1"	"RentalCars_1"	"number_of_seats"	"pickup_time"	"n"
"Events_1"	"RentalCars_1"	"number_of_seats"	"pickup_city"	"n"
"Events_1"	"RentalCars_1"	"number_of_seats"	"dropoff_date"	"n"
"Events_1"	"RentalCars_1"	"number_of_seats"	"total_price"	"n"
"Events_1"	"RentalCars_1"	"city_of_event"	"type"	"n"
"Events_1"	"RentalCars_1"	"city_of_event"	"car_name"	"n"
"Events_1"	"RentalCars_1"	"city_of_event"	"pickup_location"	"n"
"Events_1"	"RentalCars_1"	"city_of_event"	"pickup_date"	"n"
"Events_1"	"RentalCars_1"	"city_of_event"	"pickup_time"	"n"
"Events_1"	"RentalCars_1"	"city_of_event"	"pickup_city"	"n"
"Events_1"	"RentalCars_1"	"city_of_event"	"dropoff_date"	"n"
"Events_1"	"RentalCars_1"	"city_of_event"	"total_price"	"n"
"Events_1"	"RentalCars_1"	"event_location"	"type"	"n"
"Events_1"	"RentalCars_1"	"event_location"	"car_name"	"n"
"Events_1"	"RentalCars_1"	"event_location"	"pickup_location"	"n"
"Events_1"	"RentalCars_1"	"event_location"	"pickup_date"	"n"
"Events_1"	"RentalCars_1"	"event_location"	"pickup_time"	"n"
"Events_1"	"RentalCars_1"	"event_location"	"pickup_city"	"n"
"Events_1"	"RentalCars_1"	"event_location"	"dropoff_date"	"n"
"Events_1"	"RentalCars_1"	"event_location"	"total_price"	"n"
"Events_1"	"RentalCars_1"	"address_of_location"	"type"	"n"
"Events_1"	"RentalCars_1"	"address_of_location"	"car_name"	"n"
"Events_1"	"RentalCars_1"	"address_of_location"	"pickup_location"	"n"
"Events_1"	"RentalCars_1"	"address_of_location"	"pickup_date"	"n"
"Events_1"	"RentalCars_1"	"address_of_location"	"pickup_time"	"n"
"Events_1"	"RentalCars_1"	"address_of_location"	"pickup_city"	"n"
"Events_1"	"RentalCars_1"	"address_of_location"	"dropoff_date"	"n"
"Events_1"	"RentalCars_1"	"address_of_location"	"total_price"	"n"
"Events_1"	"Music_2"	"category"	"song_name"	"n"
"Events_1"	"Music_2"	"category"	"artist"	"n"
"Events_1"	"Music_2"	"category"	"album"	"n"
"Events_1"	"Music_2"	"category"	"genre"	"n"
"Events_1"	"Music_2"	"category"	"playback_device"	"n"
"Events_1"	"Music_2"	"subcategory"	"song_name"	"n"
"Events_1"	"Music_2"	"subcategory"	"artist"	"n"
"Events_1"	"Music_2"	"subcategory"	"album"	"n"
"Events_1"	"Music_2"	"subcategory"	"genre"	"n"
"Events_1"	"Music_2"	"subcategory"	"playback_device"	"n"
"Events_1"	"Music_2"	"event_name"	"song_name"	"n"
"Events_1"	"Music_2"	"event_name"	"artist"	"n"
"Events_1"	"Music_2"	"event_name"	"album"	"n"
"Events_1"	"Music_2"	"event_name"	"genre"	"n"
"Events_1"	"Music_2"	"event_name"	"playback_device"	"n"
"Events_1"	"Music_2"	"date"	"song_name"	"n"
"Events_1"	"Music_2"	"date"	"artist"	"n"
"Events_1"	"Music_2"	"date"	"album"	"n"
"Events_1"	"Music_2"	"date"	"genre"	"n"
"Events_1"	"Music_2"	"date"	"playback_device"	"n"
"Events_1"	"Music_2"	"time"	"song_name"	"n"
"Events_1"	"Music_2"	"time"	"artist"	"n"
"Events_1"	"Music_2"	"time"	"album"	"n"
"Events_1"	"Music_2"	"time"	"genre"	"n"
"Events_1"	"Music_2"	"time"	"playback_device"	"n"
"Events_1"	"Music_2"	"number_of_seats"	"song_name"	"n"
"Events_1"	"Music_2"	"number_of_seats"	"artist"	"n"
"Events_1"	"Music_2"	"number_of_seats"	"album"	"n"
"Events_1"	"Music_2"	"number_of_seats"	"genre"	"n"
"Events_1"	"Music_2"	"number_of_seats"	"playback_device"	"n"
"Events_1"	"Music_2"	"city_of_event"	"song_name"	"n"
"Events_1"	"Music_2"	"city_of_event"	"artist"	"n"
"Events_1"	"Music_2"	"city_of_event"	"album"	"n"
"Events_1"	"Music_2"	"city_of_event"	"genre"	"n"
"Events_1"	"Music_2"	"city_of_event"	"playback_device"	"n"
"Events_1"	"Music_2"	"event_location"	"song_name"	"n"
"Events_1"	"Music_2"	"event_location"	"artist"	"n"
"Events_1"	"Music_2"	"event_location"	"album"	"n"
"Events_1"	"Music_2"	"event_location"	"genre"	"n"
"Events_1"	"Music_2"	"event_location"	"playback_device"	"n"
"Events_1"	"Music_2"	"address_of_location"	"song_name"	"n"
"Events_1"	"Music_2"	"address_of_location"	"artist"	"n"
"Events_1"	"Music_2"	"address_of_location"	"album"	"n"
"Events_1"	"Music_2"	"address_of_location"	"genre"	"n"
"Events_1"	"Music_2"	"address_of_location"	"playback_device"	"n"
"Events_1"	"Restaurants_1"	"category"	"restaurant_name"	"n"
"Events_1"	"Restaurants_1"	"category"	"date"	"n"
"Events_1"	"Restaurants_1"	"category"	"time"	"n"
"Events_1"	"Restaurants_1"	"category"	"serves_alcohol"	"n"
"Events_1"	"Restaurants_1"	"category"	"has_live_music"	"n"
"Events_1"	"Restaurants_1"	"category"	"phone_number"	"n"
"Events_1"	"Restaurants_1"	"category"	"street_address"	"n"
"Events_1"	"Restaurants_1"	"category"	"party_size"	"n"
"Events_1"	"Restaurants_1"	"category"	"price_range"	"n"
"Events_1"	"Restaurants_1"	"category"	"city"	"n"
"Events_1"	"Restaurants_1"	"category"	"cuisine"	"n"
"Events_1"	"Restaurants_1"	"subcategory"	"restaurant_name"	"n"
"Events_1"	"Restaurants_1"	"subcategory"	"date"	"n"
"Events_1"	"Restaurants_1"	"subcategory"	"time"	"n"
"Events_1"	"Restaurants_1"	"subcategory"	"serves_alcohol"	"n"
"Events_1"	"Restaurants_1"	"subcategory"	"has_live_music"	"n"
"Events_1"	"Restaurants_1"	"subcategory"	"phone_number"	"n"
"Events_1"	"Restaurants_1"	"subcategory"	"street_address"	"n"
"Events_1"	"Restaurants_1"	"subcategory"	"party_size"	"n"
"Events_1"	"Restaurants_1"	"subcategory"	"price_range"	"n"
"Events_1"	"Restaurants_1"	"subcategory"	"city"	"n"
"Events_1"	"Restaurants_1"	"subcategory"	"cuisine"	"n"
"Events_1"	"Restaurants_1"	"event_name"	"restaurant_name"	"n"
"Events_1"	"Restaurants_1"	"event_name"	"date"	"n"
"Events_1"	"Restaurants_1"	"event_name"	"time"	"n"
"Events_1"	"Restaurants_1"	"event_name"	"serves_alcohol"	"n"
"Events_1"	"Restaurants_1"	"event_name"	"has_live_music"	"n"
"Events_1"	"Restaurants_1"	"event_name"	"phone_number"	"n"
"Events_1"	"Restaurants_1"	"event_name"	"street_address"	"n"
"Events_1"	"Restaurants_1"	"event_name"	"party_size"	"n"
"Events_1"	"Restaurants_1"	"event_name"	"price_range"	"n"
"Events_1"	"Restaurants_1"	"event_name"	"city"	"n"
"Events_1"	"Restaurants_1"	"event_name"	"cuisine"	"n"
"Events_1"	"Restaurants_1"	"date"	"restaurant_name"	"n"
"Events_1"	"Restaurants_1"	"date"	"date"	"y"
"Events_1"	"Restaurants_1"	"date"	"time"	"n"
"Events_1"	"Restaurants_1"	"date"	"serves_alcohol"	"n"
"Events_1"	"Restaurants_1"	"date"	"has_live_music"	"n"
"Events_1"	"Restaurants_1"	"date"	"phone_number"	"n"
"Events_1"	"Restaurants_1"	"date"	"street_address"	"n"
"Events_1"	"Restaurants_1"	"date"	"party_size"	"n"
"Events_1"	"Restaurants_1"	"date"	"price_range"	"n"
"Events_1"	"Restaurants_1"	"date"	"city"	"n"
"Events_1"	"Restaurants_1"	"date"	"cuisine"	"n"
"Events_1"	"Restaurants_1"	"time"	"restaurant_name"	"n"
"Events_1"	"Restaurants_1"	"time"	"date"	"n"
"Events_1"	"Restaurants_1"	"time"	"time"	"n"
"Events_1"	"Restaurants_1"	"time"	"serves_alcohol"	"n"
"Events_1"	"Restaurants_1"	"time"	"has_live_music"	"n"
"Events_1"	"Restaurants_1"	"time"	"phone_number"	"n"
"Events_1"	"Restaurants_1"	"time"	"street_address"	"n"
"Events_1"	"Restaurants_1"	"time"	"party_size"	"n"
"Events_1"	"Restaurants_1"	"time"	"price_range"	"n"
"Events_1"	"Restaurants_1"	"time"	"city"	"n"
"Events_1"	"Restaurants_1"	"time"	"cuisine"	"n"
"Events_1"	"Restaurants_1"	"number_of_seats"	"restaurant_name"	"n"
"Events_1"	"Restaurants_1"	"number_of_seats"	"date"	"n"
"Events_1"	"Restaurants_1"	"number_of_seats"	"time"	"n"
"Events_1"	"Restaurants_1"	"number_of_seats"	"serves_alcohol"	"n"
"Events_1"	"Restaurants_1"	"number_of_seats"	"has_live_music"	"n"
"Events_1"	"Restaurants_1"	"number_of_seats"	"phone_number"	"n"
"Events_1"	"Restaurants_1"	"number_of_seats"	"street_address"	"n"
"Events_1"	"Restaurants_1"	"number_of_seats"	"party_size"	"y"
"Events_1"	"Restaurants_1"	"number_of_seats"	"price_range"	"n"
"Events_1"	"Restaurants_1"	"number_of_seats"	"city"	"n"
"Events_1"	"Restaurants_1"	"number_of_seats"	"cuisine"	"n"
"Events_1"	"Restaurants_1"	"city_of_event"	"restaurant_name"	"n"
"Events_1"	"Restaurants_1"	"city_of_event"	"date"	"n"
"Events_1"	"Restaurants_1"	"city_of_event"	"time"	"n"
"Events_1"	"Restaurants_1"	"city_of_event"	"serves_alcohol"	"n"
"Events_1"	"Restaurants_1"	"city_of_event"	"has_live_music"	"n"
"Events_1"	"Restaurants_1"	"city_of_event"	"phone_number"	"n"
"Events_1"	"Restaurants_1"	"city_of_event"	"street_address"	"n"
"Events_1"	"Restaurants_1"	"city_of_event"	"party_size"	"n"
"Events_1"	"Restaurants_1"	"city_of_event"	"price_range"	"n"
"Events_1"	"Restaurants_1"	"city_of_event"	"city"	"n"
"Events_1"	"Restaurants_1"	"city_of_event"	"cuisine"	"n"
"Events_1"	"Restaurants_1"	"event_location"	"restaurant_name"	"n"
"Events_1"	"Restaurants_1"	"event_location"	"date"	"n"
"Events_1"	"Restaurants_1"	"event_location"	"time"	"n"
"Events_1"	"Restaurants_1"	"event_location"	"serves_alcohol"	"n"
"Events_1"	"Restaurants_1"	"event_location"	"has_live_music"	"n"
"Events_1"	"Restaurants_1"	"event_location"	"phone_number"	"n"
"Events_1"	"Restaurants_1"	"event_location"	"street_address"	"n"
"Events_1"	"Restaurants_1"	"event_location"	"party_size"	"n"
"Events_1"	"Restaurants_1"	"event_location"	"price_range"	"n"
"Events_1"	"Restaurants_1"	"event_location"	"city"	"n"
"Events_1"	"Restaurants_1"	"event_location"	"cuisine"	"n"
"Events_1"	"Restaurants_1"	"address_of_location"	"restaurant_name"	"n"
"Events_1"	"Restaurants_1"	"address_of_location"	"date"	"n"
"Events_1"	"Restaurants_1"	"address_of_location"	"time"	"n"
"Events_1"	"Restaurants_1"	"address_of_location"	"serves_alcohol"	"n"
"Events_1"	"Restaurants_1"	"address_of_location"	"has_live_music"	"n"
"Events_1"	"Restaurants_1"	"address_of_location"	"phone_number"	"n"
"Events_1"	"Restaurants_1"	"address_of_location"	"street_address"	"n"
"Events_1"	"Restaurants_1"	"address_of_location"	"party_size"	"n"
"Events_1"	"Restaurants_1"	"address_of_location"	"price_range"	"n"
"Events_1"	"Restaurants_1"	"address_of_location"	"city"	"n"
"Events_1"	"Restaurants_1"	"address_of_location"	"cuisine"	"n"
"Media_1"	"Music_1"	"title"	"song_name"	"n"
"Media_1"	"Music_1"	"title"	"artist"	"n"
"Media_1"	"Music_1"	"title"	"album"	"n"
"Media_1"	"Music_1"	"title"	"genre"	"n"
"Media_1"	"Music_1"	"title"	"year"	"n"
"Media_1"	"Music_1"	"title"	"playback_device"	"n"
"Media_1"	"Music_1"	"genre"	"song_name"	"n"
"Media_1"	"Music_1"	"genre"	"artist"	"n"
"Media_1"	"Music_1"	"genre"	"album"	"n"
"Media_1"	"Music_1"	"genre"	"genre"	"n"
"Media_1"	"Music_1"	"genre"	"year"	"n"
"Media_1"	"Music_1"	"genre"	"playback_device"	"n"
"Media_1"	"Music_1"	"subtitles"	"song_name"	"n"
"Media_1"	"Music_1"	"subtitles"	"artist"	"n"
"Media_1"	"Music_1"	"subtitles"	"album"	"n"
"Media_1"	"Music_1"	"subtitles"	"genre"	"n"
"Media_1"	"Music_1"	"subtitles"	"year"	"n"
"Media_1"	"Music_1"	"subtitles"	"playback_device"	"n"
"Media_1"	"Music_1"	"directed_by"	"song_name"	"n"
"Media_1"	"Music_1"	"directed_by"	"artist"	"n"
"Media_1"	"Music_1"	"directed_by"	"album"	"n"
"Media_1"	"Music_1"	"directed_by"	"genre"	"n"
"Media_1"	"Music_1"	"directed_by"	"year"	"n"
"Media_1"	"Music_1"	"directed_by"	"playback_device"	"n"
"Hotels_3"	"RentalCars_2"	"location"	"car_type"	"n"
"Hotels_3"	"RentalCars_2"	"location"	"car_name"	"n"
"Hotels_3"	"RentalCars_2"	"location"	"pickup_location"	"n"
"Hotels_3"	"RentalCars_2"	"location"	"pickup_date"	"n"
"Hotels_3"	"RentalCars_2"	"location"	"pickup_time"	"n"
"Hotels_3"	"RentalCars_2"	"location"	"pickup_city"	"n"
"Hotels_3"	"RentalCars_2"	"location"	"dropoff_date"	"n"
"Hotels_3"	"RentalCars_2"	"location"	"total_price"	"n"
"Hotels_3"	"RentalCars_2"	"number_of_rooms"	"car_type"	"n"
"Hotels_3"	"RentalCars_2"	"number_of_rooms"	"car_name"	"n"
"Hotels_3"	"RentalCars_2"	"number_of_rooms"	"pickup_location"	"n"
"Hotels_3"	"RentalCars_2"	"number_of_rooms"	"pickup_date"	"n"
"Hotels_3"	"RentalCars_2"	"number_of_rooms"	"pickup_time"	"n"
"Hotels_3"	"RentalCars_2"	"number_of_rooms"	"pickup_city"	"n"
"Hotels_3"	"RentalCars_2"	"number_of_rooms"	"dropoff_date"	"n"
"Hotels_3"	"RentalCars_2"	"number_of_rooms"	"total_price"	"n"
"Hotels_3"	"RentalCars_2"	"check_in_date"	"car_type"	"n"
"Hotels_3"	"RentalCars_2"	"check_in_date"	"car_name"	"n"
"Hotels_3"	"RentalCars_2"	"check_in_date"	"pickup_location"	"n"
"Hotels_3"	"RentalCars_2"	"check_in_date"	"pickup_date"	"y"
"Hotels_3"	"RentalCars_2"	"check_in_date"	"pickup_time"	"n"
"Hotels_3"	"RentalCars_2"	"check_in_date"	"pickup_city"	"n"
"Hotels_3"	"RentalCars_2"	"check_in_date"	"dropoff_date"	"n"
"Hotels_3"	"RentalCars_2"	"check_in_date"	"total_price"	"n"
"Hotels_3"	"RentalCars_2"	"check_out_date"	"car_type"	"n"
"Hotels_3"	"RentalCars_2"	"check_out_date"	"car_name"	"n"
"Hotels_3"	"RentalCars_2"	"check_out_date"	"pickup_location"	"n"
"Hotels_3"	"RentalCars_2"	"check_out_date"	"pickup_date"	"n"
"Hotels_3"	"RentalCars_2"	"check_out_date"	"pickup_time"	"n"
"Hotels_3"	"RentalCars_2"	"check_out_date"	"pickup_city"	"n"
"Hotels_3"	"RentalCars_2"	"check_out_date"	"dropoff_date"	"n"
"Hotels_3"	"RentalCars_2"	"check_out_date"	"total_price"	"n"
"Hotels_3"	"RentalCars_2"	"average_rating"	"car_type"	"n"
"Hotels_3"	"RentalCars_2"	"average_rating"	"car_name"	"n"
"Hotels_3"	"RentalCars_2"	"average_rating"	"pickup_location"	"n"
"Hotels_3"	"RentalCars_2"	"average_rating"	"pickup_date"	"n"
"Hotels_3"	"RentalCars_2"	"average_rating"	"pickup_time"	"n"
"Hotels_3"	"RentalCars_2"	"average_rating"	"pickup_city"	"n"
